Date,FM,County_FIP
6/10/2019,5,25
6/10/2020,8,25
6/11/2019,5,25
6/11/2020,5,25
6/12/2019,5,25
6/12/2020,5,25
6/13/2019,5,25
6/13/2020,5,25
6/14/2019,5,25
6/14/2020,5,25
6/15/2019,5,25
6/15/2020,8,25
6/16/2019,5,25
6/16/2020,5,25
6/17/2019,5,25
6/17/2020,5,25
6/18/2019,5,25
6/18/2020,5,25
6/19/2019,5,25
6/19/2020,5,25
6/20/2019,5,25
6/20/2020,9,25
6/21/2019,5,25
6/21/2020,5,25
6/22/2019,5,25
6/22/2020,8,25
6/23/2019,5,25
6/23/2020,5,25
6/24/2019,5,25
6/24/2020,5,25
6/25/2019,5,25
6/25/2020,5,25
6/26/2019,5,25
6/26/2020,9,25
6/27/2019,5,25
6/27/2020,5,25
6/28/2019,5,25
6/28/2020,5,25
6/29/2019,5,25
6/29/2020,5,25
6/30/2019,5,25
6/30/2020,5,25
7/1/2019,5,25
7/1/2020,9,25
7/2/2019,8,25
7/2/2020,5,25
7/3/2019,5,25
7/3/2020,5,25
7/4/2019,5,25
7/4/2020,5,25
7/5/2019,5,25
7/5/2020,5,25
7/6/2019,5,25
7/6/2020,5,25
7/7/2019,5,25
7/7/2020,9,25
7/8/2019,5,25
7/8/2020,5,25
7/9/2019,9,25
7/9/2020,5,25
7/10/2019,9,25
7/10/2020,5,25
7/11/2019,5,25
7/11/2020,5,25
7/12/2019,5,25
7/12/2020,5,25
7/13/2019,5,25
7/13/2020,5,25
7/14/2019,5,25
7/14/2020,5,25
7/15/2019,5,25
7/15/2020,5,25
7/16/2019,5,25
7/16/2020,5,25
7/17/2019,5,25
7/17/2020,5,25
7/18/2019,5,25
7/18/2020,5,25
7/19/2019,5,25
7/19/2020,5,25
7/20/2019,5,25
7/20/2020,5,25
7/21/2019,5,25
7/21/2020,5,25
7/22/2019,5,25
7/22/2020,5,25
7/23/2019,5,25
7/23/2020,5,25
7/24/2019,5,25
7/24/2020,5,25
7/25/2019,9,25
7/25/2020,5,25
7/26/2019,5,25
7/26/2020,5,25
7/27/2019,5,25
7/27/2020,5,25
7/28/2019,5,25
7/28/2020,5,25
7/29/2019,8,25
7/29/2020,5,25
7/30/2019,5,25
7/30/2020,5,25
7/31/2019,8,25
7/31/2020,5,25
8/1/2019,8,25
8/1/2020,5,25
8/2/2019,5,25
8/2/2020,5,25
8/3/2019,5,25
8/3/2020,5,25
8/4/2019,5,25
8/4/2020,5,25
8/5/2019,5,25
8/5/2020,5,25
8/6/2019,5,25
8/6/2020,5,25
8/7/2019,5,25
8/7/2020,5,25
8/8/2019,5,25
8/8/2020,5,25
8/9/2019,9,25
8/9/2020,5,25
8/10/2019,5,25
8/10/2020,5,25
8/11/2019,5,25
8/11/2020,5,25
8/12/2019,5,25
8/12/2020,5,25
8/13/2019,5,25
8/13/2020,5,25
8/14/2019,9,25
8/14/2020,5,25
8/15/2019,5,25
8/15/2020,5,25
8/16/2019,5,25
8/16/2020,5,25
8/17/2019,5,25
8/17/2020,5,25
8/18/2019,5,25
8/18/2020,5,25
8/19/2019,5,25
8/19/2020,5,25
8/20/2019,5,25
8/20/2020,5,25
8/21/2019,5,25
8/21/2020,5,25
8/22/2019,5,25
8/22/2020,5,25
8/23/2019,5,25
8/23/2020,5,25
8/24/2019,5,25
8/24/2020,5,25
8/25/2019,5,25
8/25/2020,5,25
8/26/2019,5,25
8/26/2020,5,25
8/27/2019,5,25
8/27/2020,5,25
8/28/2019,5,25
8/28/2020,5,25
8/29/2019,5,25
8/29/2020,5,25
8/30/2019,5,25
8/30/2020,5,25
8/31/2019,5,25
8/31/2020,5,25
9/1/2019,5,25
9/1/2020,5,25
9/2/2019,5,25
9/2/2020,5,25
9/3/2019,8,25
9/3/2020,5,25
9/4/2019,5,25
9/4/2020,5,25
9/5/2019,5,25
9/5/2020,5,25
9/6/2019,5,25
9/6/2020,5,25
9/7/2019,5,25
9/7/2020,5,25
9/8/2019,5,25
9/8/2020,5,25
9/9/2019,5,25
9/9/2020,9,25
9/10/2019,5,25
9/10/2020,5,25
9/11/2019,5,25
9/11/2020,5,25
9/12/2019,5,25
9/12/2020,5,25
9/13/2019,5,25
9/13/2020,5,25
9/14/2019,5,25
9/14/2020,5,25
9/15/2019,5,25
9/15/2020,5,25
9/16/2019,5,25
9/16/2020,5,25
9/17/2019,5,25
9/17/2020,9,25
9/18/2019,5,25
9/18/2020,5,25
9/19/2019,5,25
9/19/2020,5,25
9/20/2019,5,25
9/20/2020,5,25
9/21/2019,5,25
9/21/2020,5,25
9/22/2019,5,25
9/22/2020,5,25
9/23/2019,5,25
9/23/2020,5,25
9/24/2019,5,25
9/24/2020,9,25
9/25/2019,5,25
9/25/2020,5,25
9/26/2019,5,25
9/26/2020,5,25
9/27/2019,5,25
9/27/2020,5,25
9/28/2019,5,25
9/28/2020,5,25
9/29/2019,5,25
9/29/2020,5,25
9/30/2019,5,25
9/30/2020,5,25
10/1/2019,9,25
10/1/2020,5,25
10/2/2019,5,25
10/2/2020,5,25
10/3/2019,5,25
10/3/2020,5,25
10/4/2019,5,25
10/4/2020,5,25
10/5/2019,5,25
10/5/2020,5,25
10/6/2019,5,25
10/6/2020,5,25
10/7/2019,5,25
10/7/2020,8,25
10/8/2019,5,25
10/8/2020,5,25
10/9/2019,5,25
10/9/2020,5,25
10/10/2019,5,25
10/10/2020,5,25
10/11/2019,5,25
10/11/2020,5,25
10/12/2019,9,25
10/12/2020,5,25
10/13/2019,5,25
10/13/2020,5,25
10/14/2019,5,25
10/14/2020,5,25
10/15/2019,5,25
10/15/2020,5,25
10/16/2019,5,25
10/16/2020,9,25
10/17/2019,5,25
10/17/2020,5,25
10/18/2019,5,25
10/18/2020,5,25
10/19/2019,5,25
10/19/2020,5,25
10/20/2019,5,25
10/20/2020,9,25
10/21/2019,5,25
10/21/2020,5,25
10/22/2019,5,25
10/22/2020,5,25
10/23/2019,8,25
10/23/2020,5,25
10/24/2019,8,25
10/24/2020,5,25
10/25/2019,5,25
10/25/2020,5,25
10/26/2019,5,25
10/26/2020,5,25
10/27/2019,5,25
10/27/2020,7,25
10/28/2019,5,25
10/28/2020,8,25
10/29/2019,5,25
10/29/2020,5,25
10/30/2019,5,25
10/30/2020,9,25
10/31/2019,5,25
10/31/2020,5,25
11/1/2019,5,25
11/1/2020,5,25
11/2/2019,5,25
11/2/2020,9,25
11/3/2019,5,25
11/3/2020,8,25
11/4/2019,5,25
11/4/2020,9,25
11/5/2019,9,25
11/5/2020,9,25
11/6/2019,5,25
11/6/2020,5,25
11/7/2019,5,25
11/7/2020,5,25
11/8/2019,5,25
11/8/2020,5,25
11/9/2019,5,25
11/9/2020,9,25
11/10/2019,5,25
11/10/2020,9,25
11/11/2019,5,25
11/11/2020,5,25
11/12/2019,5,25
11/12/2020,8,25
11/13/2019,5,25
11/13/2020,9,25
11/14/2019,5,25
11/14/2020,5,25
11/15/2019,5,25
11/15/2020,5,25
11/16/2019,5,25
11/16/2020,9,25
11/17/2019,5,25
11/17/2020,5,25
11/18/2019,5,25
11/18/2020,5,25
11/19/2019,5,25
11/19/2020,5,25
11/20/2019,5,25
11/20/2020,5,25
11/21/2019,5,25
11/21/2020,5,25
11/22/2019,5,25
11/22/2020,5,25
11/23/2019,5,25
11/23/2020,5,25
11/24/2019,5,25
11/24/2020,9,25
11/25/2019,5,25
11/25/2020,5,25
11/26/2019,5,25
11/26/2020,5,25
11/27/2019,5,25
11/27/2020,8,25
11/28/2019,5,25
11/28/2020,5,25
11/29/2019,5,25
11/29/2020,5,25
11/30/2019,5,25
11/30/2020,5,25
12/1/2019,5,25
12/1/2020,5,25
12/2/2019,5,25
12/2/2020,9,25
12/3/2019,5,25
12/3/2020,5,25
12/4/2019,5,25
12/4/2020,8,25
12/5/2019,5,25
12/5/2020,5,25
12/6/2019,5,25
12/6/2020,5,25
12/7/2019,5,25
12/7/2020,5,25
12/8/2019,5,25
12/8/2020,5,25
12/9/2019,5,25
12/9/2020,5,25
12/10/2019,5,25
12/10/2020,5,25
12/11/2019,5,25
12/11/2020,5,25
12/12/2019,5,25
12/12/2020,5,25
12/13/2019,5,25
12/13/2020,5,25
12/14/2019,5,25
12/14/2020,5,25
12/15/2019,5,25
12/15/2020,5,25
12/16/2019,5,25
12/16/2020,5,25
12/17/2019,5,25
12/17/2020,5,25
12/18/2019,5,25
12/18/2020,5,25
12/19/2019,5,25
12/19/2020,5,25
12/20/2019,5,25
12/20/2020,5,25
12/21/2019,5,25
12/21/2020,5,25
12/22/2019,5,25
12/22/2020,5,25
12/23/2019,5,25
12/23/2020,5,25
12/24/2019,5,25
12/24/2020,5,25
12/25/2019,5,25
12/25/2020,5,25
12/26/2019,5,25
12/26/2020,5,25
12/27/2019,5,25
12/27/2020,5,25
12/28/2019,5,25
12/28/2020,5,25
12/29/2019,5,25
12/29/2020,9,25
12/30/2019,5,25
12/30/2020,5,25
12/31/2019,5,25
12/31/2020,5,25
1/1/2019,5,27
1/1/2020,5,27
1/2/2019,5,27
1/2/2020,5,27
1/3/2019,5,27
1/3/2020,5,27
1/4/2019,5,27
1/4/2020,5,27
1/5/2019,5,27
1/5/2020,5,27
1/6/2019,5,27
1/6/2020,5,27
1/7/2019,5,27
1/7/2020,5,27
1/8/2019,5,27
1/8/2020,5,27
1/9/2019,5,27
1/9/2020,5,27
1/10/2019,5,27
1/10/2020,5,27
1/11/2019,5,27
1/11/2020,5,27
1/12/2019,5,27
1/12/2020,5,27
1/13/2019,5,27
1/13/2020,5,27
1/14/2019,5,27
1/14/2020,5,27
1/15/2019,5,27
1/15/2020,5,27
1/16/2019,5,27
1/16/2020,5,27
1/17/2019,5,27
1/17/2020,5,27
1/18/2019,5,27
1/18/2020,5,27
1/19/2019,5,27
1/19/2020,5,27
1/20/2019,5,27
1/20/2020,5,27
1/21/2019,5,27
1/21/2020,5,27
1/22/2019,5,27
1/22/2020,5,27
1/23/2019,5,27
1/23/2020,5,27
1/24/2019,5,27
1/24/2020,5,27
1/25/2019,5,27
1/25/2020,5,27
1/26/2019,5,27
1/26/2020,5,27
1/27/2019,5,27
1/27/2020,5,27
1/28/2019,5,27
1/28/2020,5,27
1/29/2019,5,27
1/29/2020,5,27
1/30/2019,5,27
1/30/2020,5,27
1/31/2019,5,27
1/31/2020,5,27
2/1/2019,5,27
2/1/2020,5,27
2/2/2019,5,27
2/2/2020,5,27
2/3/2019,5,27
2/3/2020,5,27
2/4/2019,5,27
2/4/2020,5,27
2/5/2019,5,27
2/5/2020,5,27
2/6/2019,5,27
2/6/2020,5,27
2/7/2019,5,27
2/7/2020,5,27
2/8/2019,5,27
2/8/2020,5,27
2/9/2019,5,27
2/9/2020,5,27
2/10/2019,5,27
2/10/2020,5,27
2/11/2019,5,27
2/11/2020,5,27
2/12/2019,5,27
2/12/2020,5,27
2/13/2019,5,27
2/13/2020,5,27
2/14/2019,5,27
2/14/2020,5,27
2/15/2019,5,27
2/15/2020,5,27
2/16/2019,5,27
2/16/2020,5,27
2/17/2019,5,27
2/17/2020,5,27
2/18/2019,5,27
2/18/2020,5,27
2/19/2019,5,27
2/19/2020,8,27
2/20/2019,5,27
2/20/2020,5,27
2/21/2019,5,27
2/21/2020,5,27
2/22/2019,5,27
2/22/2020,5,27
2/23/2019,5,27
2/23/2020,5,27
2/24/2019,5,27
2/24/2020,5,27
2/25/2019,5,27
2/25/2020,5,27
2/26/2019,9,27
2/26/2020,5,27
2/27/2019,5,27
2/27/2020,5,27
2/28/2019,5,27
2/28/2020,5,27
2/29/2020,5,27
3/1/2019,5,27
3/1/2020,5,27
3/2/2019,5,27
3/2/2020,5,27
3/3/2019,5,27
3/3/2020,5,27
3/4/2019,5,27
3/4/2020,5,27
3/5/2019,5,27
3/5/2020,5,27
3/6/2019,5,27
3/6/2020,5,27
3/7/2019,5,27
3/7/2020,5,27
3/8/2019,5,27
3/8/2020,5,27
3/9/2019,5,27
3/9/2020,5,27
3/10/2019,5,27
3/10/2020,5,27
3/11/2019,5,27
3/11/2020,5,27
3/12/2019,5,27
3/12/2020,5,27
3/13/2019,5,27
3/13/2020,5,27
3/14/2019,5,27
3/14/2020,5,27
3/15/2019,5,27
3/15/2020,5,27
3/16/2019,5,27
3/16/2020,5,27
3/17/2019,5,27
3/17/2020,5,27
3/18/2019,5,27
3/18/2020,5,27
3/19/2019,5,27
3/19/2020,5,27
3/20/2019,5,27
3/20/2020,5,27
3/21/2019,5,27
3/21/2020,5,27
3/22/2019,5,27
3/22/2020,5,27
3/23/2019,5,27
3/23/2020,5,27
3/24/2019,5,27
3/24/2020,5,27
3/25/2019,5,27
3/25/2020,5,27
3/26/2019,5,27
3/26/2020,5,27
3/27/2019,5,27
3/27/2020,5,27
3/28/2019,5,27
3/28/2020,5,27
3/29/2019,5,27
3/29/2020,5,27
3/30/2019,5,27
3/30/2020,5,27
3/31/2019,5,27
3/31/2020,5,27
4/1/2019,5,27
4/1/2020,5,27
4/2/2019,5,27
4/2/2020,5,27
4/3/2019,5,27
4/3/2020,5,27
4/4/2019,5,27
4/4/2020,5,27
4/5/2019,5,27
4/5/2020,5,27
4/6/2019,5,27
4/6/2020,5,27
4/7/2019,5,27
4/7/2020,5,27
4/8/2019,5,27
4/8/2020,5,27
4/9/2019,5,27
4/9/2020,5,27
4/10/2019,5,27
4/10/2020,5,27
4/11/2019,5,27
4/11/2020,5,27
4/12/2019,5,27
4/12/2020,5,27
4/13/2019,5,27
4/13/2020,5,27
4/14/2019,5,27
4/14/2020,5,27
4/15/2019,5,27
4/15/2020,5,27
4/16/2019,5,27
4/16/2020,5,27
4/17/2019,5,27
4/17/2020,5,27
4/18/2019,5,27
4/18/2020,5,27
4/19/2019,5,27
4/19/2020,5,27
4/20/2019,5,27
4/20/2020,5,27
4/21/2019,5,27
4/21/2020,5,27
4/22/2019,5,27
4/22/2020,5,27
4/23/2019,5,27
4/23/2020,5,27
4/24/2019,5,27
4/24/2020,5,27
4/25/2019,5,27
4/25/2020,5,27
4/26/2019,5,27
4/26/2020,5,27
4/27/2019,5,27
4/27/2020,5,27
4/28/2019,5,27
4/28/2020,5,27
4/29/2019,5,27
4/29/2020,5,27
4/30/2019,5,27
4/30/2020,5,27
5/1/2019,5,27
5/1/2020,5,27
5/2/2019,5,27
5/2/2020,5,27
5/3/2019,5,27
5/3/2020,5,27
5/4/2019,5,27
5/4/2020,5,27
5/5/2019,5,27
5/5/2020,5,27
5/6/2019,5,27
5/6/2020,5,27
5/7/2019,5,27
5/7/2020,5,27
5/8/2019,5,27
5/8/2020,5,27
5/9/2019,5,27
5/9/2020,5,27
5/10/2019,5,27
5/10/2020,5,27
5/11/2019,5,27
5/11/2020,5,27
5/12/2019,5,27
5/12/2020,5,27
5/13/2019,5,27
5/13/2020,5,27
5/14/2019,5,27
5/14/2020,5,27
5/15/2019,5,27
5/15/2020,5,27
5/16/2019,5,27
5/16/2020,5,27
5/17/2019,5,27
5/17/2020,5,27
5/18/2019,5,27
5/18/2020,5,27
5/19/2019,5,27
5/19/2020,5,27
5/20/2019,5,27
5/20/2020,5,27
5/21/2019,5,27
5/21/2020,5,27
5/22/2019,5,27
5/22/2020,5,27
5/23/2019,5,27
5/23/2020,5,27
5/24/2019,5,27
5/24/2020,5,27
5/25/2019,5,27
5/25/2020,5,27
5/26/2019,5,27
5/26/2020,5,27
5/27/2019,5,27
5/27/2020,5,27
5/28/2019,5,27
5/28/2020,5,27
5/29/2019,5,27
5/29/2020,5,27
5/30/2019,5,27
5/30/2020,5,27
5/31/2019,5,27
5/31/2020,5,27
6/1/2019,5,27
6/1/2020,5,27
6/2/2019,5,27
6/2/2020,5,27
6/3/2019,5,27
6/3/2020,5,27
6/4/2019,5,27
6/4/2020,5,27
6/5/2019,5,27
6/5/2020,5,27
6/6/2019,5,27
6/6/2020,5,27
6/7/2019,5,27
6/7/2020,5,27
6/8/2019,5,27
6/8/2020,5,27
6/9/2019,5,27
6/9/2020,5,27
6/10/2019,5,27
6/10/2020,5,27
6/11/2019,5,27
6/11/2020,5,27
6/12/2019,5,27
6/12/2020,5,27
6/13/2019,5,27
6/13/2020,5,27
6/14/2019,5,27
6/14/2020,5,27
6/15/2019,5,27
6/15/2020,5,27
6/16/2019,5,27
6/16/2020,5,27
6/17/2019,5,27
6/17/2020,5,27
6/18/2019,5,27
6/18/2020,5,27
6/19/2019,5,27
6/19/2020,5,27
6/20/2019,5,27
6/20/2020,5,27
6/21/2019,5,27
6/21/2020,5,27
6/22/2019,5,27
6/22/2020,5,27
6/23/2019,5,27
6/23/2020,5,27
6/24/2019,5,27
6/24/2020,5,27
6/25/2019,5,27
6/25/2020,5,27
6/26/2019,5,27
6/26/2020,5,27
6/27/2019,5,27
6/27/2020,5,27
6/28/2019,5,27
6/28/2020,5,27
6/29/2019,5,27
6/29/2020,5,27
6/30/2019,5,27
6/30/2020,5,27
7/1/2019,5,27
7/1/2020,5,27
7/2/2019,5,27
7/2/2020,5,27
7/3/2019,5,27
7/3/2020,5,27
7/4/2019,5,27
7/4/2020,5,27
7/5/2019,5,27
7/5/2020,5,27
7/6/2019,5,27
7/6/2020,5,27
7/7/2019,5,27
7/7/2020,5,27
7/8/2019,5,27
7/8/2020,5,27
7/9/2019,5,27
7/9/2020,5,27
7/10/2019,5,27
7/10/2020,5,27
7/11/2019,5,27
7/11/2020,5,27
7/12/2019,5,27
7/12/2020,5,27
7/13/2019,5,27
7/13/2020,5,27
7/14/2019,5,27
7/14/2020,5,27
7/15/2019,5,27
7/15/2020,5,27
7/16/2019,5,27
7/16/2020,5,27
7/17/2019,5,27
7/17/2020,5,27
7/18/2019,5,27
7/18/2020,5,27
7/19/2019,5,27
7/19/2020,5,27
7/20/2019,5,27
7/20/2020,5,27
7/21/2019,5,27
7/21/2020,5,27
7/22/2019,5,27
7/22/2020,5,27
7/23/2019,5,27
7/23/2020,5,27
7/24/2019,5,27
7/24/2020,5,27
7/25/2019,5,27
7/25/2020,5,27
7/26/2019,6,27
7/26/2020,5,27
7/27/2019,5,27
7/27/2020,5,27
7/28/2019,5,27
7/28/2020,5,27
7/29/2019,5,27
7/29/2020,9,27
7/30/2019,5,27
7/30/2020,9,27
7/31/2019,5,27
7/31/2020,9,27
8/1/2019,5,27
8/1/2020,5,27
8/2/2019,5,27
8/2/2020,5,27
8/3/2019,5,27
8/3/2020,5,27
8/4/2019,5,27
8/4/2020,5,27
8/5/2019,5,27
8/5/2020,5,27
8/6/2019,5,27
8/6/2020,5,27
8/7/2019,5,27
8/7/2020,5,27
8/8/2019,5,27
8/8/2020,5,27
8/9/2019,5,27
8/9/2020,5,27
8/10/2019,5,27
8/10/2020,5,27
8/11/2019,5,27
8/11/2020,5,27
8/12/2019,5,27
8/12/2020,5,27
8/13/2019,5,27
8/13/2020,5,27
8/14/2019,5,27
8/14/2020,5,27
8/15/2019,5,27
8/15/2020,5,27
8/16/2019,5,27
8/16/2020,5,27
8/17/2019,5,27
8/17/2020,5,27
8/18/2019,5,27
8/18/2020,5,27
8/19/2019,5,27
8/19/2020,9,27
8/20/2019,5,27
8/20/2020,9,27
8/21/2019,5,27
8/21/2020,9,27
8/22/2019,5,27
8/22/2020,9,27
8/23/2019,5,27
8/23/2020,8,27
8/24/2019,5,27
8/24/2020,5,27
8/25/2019,5,27
8/25/2020,5,27
8/26/2019,5,27
8/26/2020,5,27
8/27/2019,5,27
8/27/2020,5,27
8/28/2019,5,27
8/28/2020,5,27
8/29/2019,5,27
8/29/2020,5,27
8/30/2019,5,27
8/30/2020,5,27
8/31/2019,5,27
8/31/2020,5,27
9/1/2019,5,27
9/1/2020,5,27
9/2/2019,5,27
9/2/2020,5,27
9/3/2019,5,27
9/3/2020,5,27
9/4/2019,5,27
9/4/2020,5,27
9/5/2019,9,27
9/5/2020,5,27
9/6/2019,5,27
9/6/2020,5,27
9/7/2019,5,27
9/7/2020,5,27
9/8/2019,9,27
9/8/2020,5,27
9/9/2019,9,27
9/9/2020,5,27
9/10/2019,9,27
9/10/2020,5,27
9/11/2019,5,27
9/11/2020,5,27
9/12/2019,5,27
9/12/2020,5,27
9/13/2019,5,27
9/13/2020,5,27
9/14/2019,5,27
9/14/2020,5,27
9/15/2019,5,27
9/15/2020,5,27
9/16/2019,5,27
9/16/2020,5,27
9/17/2019,9,27
9/17/2020,5,27
9/18/2019,9,27
9/18/2020,5,27
9/19/2019,9,27
9/19/2020,5,27
9/20/2019,5,27
9/20/2020,5,27
9/21/2019,5,27
9/21/2020,5,27
9/22/2019,5,27
9/22/2020,5,27
9/23/2019,5,27
9/23/2020,5,27
9/24/2019,5,27
9/24/2020,5,27
9/25/2019,5,27
9/25/2020,5,27
9/26/2019,5,27
9/26/2020,5,27
9/27/2019,5,27
9/27/2020,5,27
9/28/2019,5,27
9/28/2020,5,27
9/29/2019,5,27
9/29/2020,5,27
9/30/2019,5,27
9/30/2020,5,27
10/1/2019,5,27
10/1/2020,5,27
10/2/2019,5,27
10/2/2020,5,27
10/3/2019,8,27
10/3/2020,5,27
10/4/2019,7,27
10/4/2020,5,27
10/5/2019,5,27
10/5/2020,5,27
10/6/2019,5,27
10/6/2020,5,27
10/7/2019,5,27
10/7/2020,5,27
10/8/2019,5,27
10/8/2020,5,27
10/9/2019,9,27
10/9/2020,5,27
10/10/2019,5,27
10/10/2020,5,27
10/11/2019,5,27
10/11/2020,5,27
10/12/2019,5,27
10/12/2020,5,27
10/13/2019,5,27
10/13/2020,5,27
10/14/2019,5,27
10/14/2020,5,27
10/15/2019,5,27
10/15/2020,5,27
10/16/2019,5,27
10/16/2020,5,27
10/17/2019,5,27
10/17/2020,5,27
10/18/2019,5,27
10/18/2020,5,27
10/19/2019,5,27
10/19/2020,5,27
10/20/2019,5,27
10/20/2020,5,27
10/21/2019,5,27
10/21/2020,5,27
10/22/2019,5,27
10/22/2020,5,27
10/23/2019,5,27
10/23/2020,5,27
10/24/2019,5,27
10/24/2020,5,27
10/25/2019,5,27
10/25/2020,5,27
10/26/2019,5,27
10/26/2020,5,27
10/27/2019,5,27
10/27/2020,5,27
10/28/2019,5,27
10/28/2020,5,27
10/29/2019,5,27
10/29/2020,5,27
10/30/2019,5,27
10/30/2020,5,27
10/31/2019,5,27
10/31/2020,5,27
11/1/2019,5,27
11/1/2020,5,27
11/2/2019,5,27
11/2/2020,5,27
11/3/2019,5,27
11/3/2020,5,27
11/4/2019,5,27
11/4/2020,5,27
11/5/2019,5,27
11/5/2020,5,27
11/6/2019,5,27
11/6/2020,5,27
11/7/2019,5,27
11/7/2020,5,27
11/8/2019,5,27
11/8/2020,5,27
11/9/2019,5,27
11/9/2020,5,27
11/10/2019,5,27
11/10/2020,5,27
11/11/2019,5,27
11/11/2020,5,27
11/12/2019,5,27
11/12/2020,5,27
11/13/2019,5,27
11/13/2020,5,27
11/14/2019,5,27
11/14/2020,5,27
11/15/2019,5,27
11/15/2020,5,27
11/16/2019,5,27
11/16/2020,5,27
11/17/2019,5,27
11/17/2020,5,27
11/18/2019,5,27
11/18/2020,5,27
11/19/2019,5,27
11/19/2020,5,27
11/20/2019,5,27
11/20/2020,5,27
11/21/2019,5,27
11/21/2020,5,27
11/22/2019,5,27
11/22/2020,5,27
11/23/2019,5,27
11/23/2020,5,27
11/24/2019,5,27
11/24/2020,5,27
11/25/2019,5,27
11/25/2020,5,27
11/26/2019,5,27
11/26/2020,5,27
11/27/2019,5,27
11/27/2020,5,27
11/28/2019,5,27
11/28/2020,5,27
11/29/2019,5,27
11/29/2020,5,27
11/30/2019,5,27
11/30/2020,5,27
12/1/2019,5,27
12/1/2020,5,27
12/2/2019,5,27
12/2/2020,5,27
12/3/2019,5,27
12/3/2020,5,27
12/4/2019,5,27
12/4/2020,5,27
12/5/2019,5,27
12/5/2020,5,27
12/6/2019,5,27
12/6/2020,5,27
12/7/2019,5,27
12/7/2020,5,27
12/8/2019,5,27
12/8/2020,5,27
12/9/2019,5,27
12/9/2020,5,27
12/10/2019,5,27
12/10/2020,5,27
12/11/2019,5,27
12/11/2020,5,27
12/12/2019,5,27
12/12/2020,5,27
12/13/2019,5,27
12/13/2020,5,27
12/14/2019,5,27
12/14/2020,5,27
12/15/2019,5,27
12/15/2020,5,27
12/16/2019,5,27
12/16/2020,5,27
12/17/2019,5,27
12/17/2020,5,27
12/18/2019,5,27
12/18/2020,5,27
12/19/2019,5,27
12/19/2020,5,27
12/20/2019,5,27
12/20/2020,5,27
12/21/2019,5,27
12/21/2020,5,27
12/22/2019,5,27
12/22/2020,5,27
12/23/2019,5,27
12/23/2020,5,27
12/24/2019,5,27
12/24/2020,5,27
12/25/2019,5,27
12/25/2020,5,27
12/26/2019,4,27
12/26/2020,5,27
12/27/2019,5,27
12/27/2020,5,27
12/28/2019,5,27
12/28/2020,5,27
12/29/2019,5,27
12/29/2020,5,27
12/30/2019,5,27
12/30/2020,5,27
12/31/2019,5,27
12/31/2020,5,27
1/1/2019,5,29
1/1/2020,5,29
1/2/2019,5,29
1/2/2020,5,29
1/3/2019,7,29
1/3/2020,5,29
1/4/2019,5,29
1/4/2020,5,29
1/5/2019,5,29
1/5/2020,5,29
1/6/2019,5,29
1/6/2020,5,29
1/7/2019,9,29
1/7/2020,5,29
1/8/2019,9,29
1/8/2020,5,29
1/9/2019,5,29
1/9/2020,5,29
1/10/2019,5,29
1/10/2020,5,29
1/11/2019,5,29
1/11/2020,5,29
1/12/2019,7,29
1/12/2020,5,29
1/13/2019,5,29
1/13/2020,5,29
1/14/2019,5,29
1/14/2020,5,29
1/15/2019,5,29
1/15/2020,5,29
1/16/2019,5,29
1/16/2020,5,29
1/17/2019,5,29
1/17/2020,5,29
1/18/2019,5,29
1/18/2020,5,29
1/19/2019,5,29
1/19/2020,5,29
1/20/2019,5,29
1/20/2020,5,29
1/21/2019,5,29
1/21/2020,5,29
1/22/2019,5,29
1/22/2020,5,29
1/23/2019,8,29
1/23/2020,5,29
1/24/2019,8,29
1/24/2020,5,29
1/25/2019,5,29
1/25/2020,5,29
1/26/2019,5,29
1/26/2020,5,29
1/27/2019,5,29
1/27/2020,5,29
1/28/2019,5,29
1/28/2020,5,29
1/29/2019,5,29
1/29/2020,5,29
1/30/2019,5,29
1/30/2020,5,29
1/31/2019,5,29
1/31/2020,5,29
2/1/2019,5,29
2/1/2020,5,29
2/2/2019,5,29
2/2/2020,5,29
2/3/2019,5,29
2/3/2020,9,29
2/4/2019,8,29
2/4/2020,5,29
2/5/2019,8,29
2/5/2020,5,29
2/6/2019,5,29
2/6/2020,5,29
2/7/2019,8,29
2/7/2020,5,29
2/8/2019,8,29
2/8/2020,5,29
2/9/2019,5,29
2/9/2020,5,29
2/10/2019,5,29
2/10/2020,9,29
2/11/2019,5,29
2/11/2020,5,29
2/12/2019,5,29
2/12/2020,5,29
2/13/2019,5,29
2/13/2020,5,29
2/14/2019,5,29
2/14/2020,5,29
2/15/2019,5,29
2/15/2020,5,29
2/16/2019,5,29
2/16/2020,5,29
2/17/2019,5,29
2/17/2020,5,29
2/18/2019,8,29
2/18/2020,5,29
2/19/2019,5,29
2/19/2020,8,29
2/20/2019,5,29
2/20/2020,5,29
2/21/2019,5,29
2/21/2020,5,29
2/22/2019,5,29
2/22/2020,5,29
2/23/2019,8,29
2/23/2020,5,29
2/24/2019,5,29
2/24/2020,5,29
2/25/2019,5,29
2/25/2020,5,29
2/26/2019,5,29
2/26/2020,5,29
2/27/2019,8,29
2/27/2020,5,29
2/28/2019,5,29
2/28/2020,5,29
2/29/2020,5,29
3/1/2019,5,29
3/1/2020,9,29
3/2/2019,8,29
3/2/2020,9,29
3/3/2019,5,29
3/3/2020,9,29
3/4/2019,5,29
3/4/2020,9,29
3/5/2019,5,29
3/5/2020,5,29
3/6/2019,5,29
